client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20402945.mp3	c2a342c4cea5fb784f52a35c20b5eee0e2d68c22d4755aeb5e27db3795bc9e01	برای بانک سرمایه گذاری کار می کنم.		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20402966.mp3	da445748e2262861eb829ea43357bdef2d19844a69e36915a03bc59258f8f68c	الان نوبت من است.		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20402981.mp3	f820f256bcba3eb2acca081949546468e1f27a4bdd5b573680442dcce6ac91d5	امکان دارد، لطفا، یک توصیه نامه برای من بنویسید؟		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20402989.mp3	d2d80185b45a0e2c76e50f0f1c09ab198438172d8087b9900fd27e5544ef3f50	می توانم شماره کارت اعتباری شما را بگیرم؟		2	1					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20403042.mp3	ec80b2ac51db4b48f78316c80b8d312f4741d869e9b206a417efb10379ac461d	چه کسی با پلیس تماس گرفت؟		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20403048.mp3	e3a5888d765e919db521d8879f6b33bfc0f9c596a72c8f4eb12c44f4b46739d5	جمع کل چند است؟		2	1					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20403052.mp3	a7ad08e667bbd6caf833791de53a941aa410b5e5ff5ecd7d93d0e6c923e3ea4b	چه نوع توری را ترجیح می دهید؟		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20403062.mp3	fadd0ea2d7c3e91c1405d87ffd5e27dbcbbc1347c72e8bf8d74077b99c10824c	حق تقدم با من بود.		2	0					fa	
42d1b1abefebfc0d00fcbbafe7d8b0317ad201d5c0ebb20f0ec260dd2c630aa7a3d7a8adf244db0f038b18836654f1369a0ebe6f5873fa1d6da08b93d4a9e003	common_voice_fa_20403104.mp3	e04bab0be682652f0be25dff015540000a229eb2a08a13962d9fe80e52cb4a26	کدامیک ارزان تر است؟		2	0					fa	
8b94407fb424e3b7def36264e988e1efe906efa844aba0bbbf3f39b7ba6da528a4f6d9f418b5ac664c11208a9e810455bc0babd0f514ea45c4f2394ba1654b54	common_voice_fa_19112794.mp3	0a10bb897d7f5edcbd77058b898fac0088c5fc135eda70291547687f2203f544	یک جوان میتواند صدها دوست در رسانههای جمعی داشته باشد		2	0	thirties	male_masculine			fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251352.mp3	bd03cf1a70fab044e3746d5c65865692a42258d91aba35110436b8b9d8d917a0	جوابهای ساده برای سوالهای ساده		2	1					fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251614.mp3	ec0e9ff4d81e29e0462d15813fd639085111ee2d0a4072242bf414139df56beb	تعامل با شبکهها و پلتفرمهای اجتماعی		2	0					fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251786.mp3	378c968d8d042d58506655497da61bfceac0ad02bd663ed9b84645403356f326	سایت آواهای مشترک در مرورگر فایرفاکس بدون فیلترشکن		2	0					fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251870.mp3	61ad73796fc38307457a5efbc14fa4025869718dc2dcd2aa3a215ed52b0428e3	تششعات رادیواکتیو طعم ندارند		2	0					fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251909.mp3	e4ba552e6b89bfef9f7246685c311b070ce64b86caa59cc6d87bc7d8bcbfb56d	به خطر افتادن گونههای کمجمعیت		2	0					fa	
b0a4ce4e95597b2b13da9eea398c5531c827cdb7b6b830085e13b85f3473705767422adf5c9dde661b7e91e3eff1813e82047b296a8b7afaa62bf9ae3f5eb42e	common_voice_fa_22251980.mp3	7b1116acdefc53a9e742ec3c03ff37b1e43eacee43d14513b807bca3947576ee	در آواهای مشترک جملههای غلط را نخوانید		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718432.mp3	0cc08c6fcfd68fc566a4f00242504e6d9ab5d585213d8353c8f83e8b2e491f3a	از روی اعتماد چیزی را پذیرفتن		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718433.mp3	2b1622d40040b4f1d8295fcb50994aa029a563c406df277bac8cc50fbbd44ef8	ادبیات فارسی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718434.mp3	13c10868153429d943ed002913be406a695eb78ad6d0fe9f857bb40ad6d8621d	آدم دست دوم، عضو تیم دوم		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718435.mp3	09bed8dc051fca9e7acfbeef943fc036eea7a5794ada41bcda6bbbe7bb7fff3b	بخش سبقت ممنوع		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718436.mp3	27797ec538cf8fcc278daa23fc4cc9392744419bc226f2ce8e7e4fb239986063	خشم ظاهری او		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718437.mp3	1e05acc4a50501d42f1c1971cdfaeeefefa5bd275ed414cc2b78f70e123b0dda	از سرعت قانونی تندتر رفتن		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718438.mp3	1b459b1e661053546475a01f8bbc411f99a497e0e885a27430a3c007cd74c300	اجداد من از لرستان به کاشان تبعید شدند.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718439.mp3	0257408d758c4c399e1b3e78311701f617a415e14701b80bb68572d9fa2f86ba	اثر سو، تاثیر اهریمنی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718441.mp3	0aae3d75a81d801e9940c49266c8f2a5e95b5e655f51c4aabeba656669adaf97	احمد تقبل کرد که معلم آنها بشود.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718442.mp3	20c0c06b2941f98acb43aeecf186ad899996061bc0a7869ff55cf01a692af95a	خیال دارم آبونمان خود را قطع کنم.		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718443.mp3	1840ec171131d743d2b3d6bb2fcd46533acc1654a5e425e72fffb43876ef5428	پنج شاگرد غایب و بیست شاگرد حاضر بودند.		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718444.mp3	02257c7d704be76a806770b567b60391880d6f3d8a1d5448cf08bc8128daff46	از اینجا تا نیاسر بیست کیلومتر است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718445.mp3	2acc7ee98744aacfa22803f9e1c853c0350b00114d1f7bd79cf7cb1256d8a270	از درز دیواره به آنها نگاه میکرد.		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718446.mp3	0da325f4dc652199418a5ca7cf7dd850e6c7d4f0ec569a88314611609e89ce14	مدیونی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718448.mp3	21a0dbc71e49c7e28ad609760c1e8aaa8b58eae2a6ab59a8743b6f1c3b6e068d	اینشتین مثل میلیونها نفر دیگر، از آلمان فرار کرد.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718449.mp3	29ed19293068beec46cab47e80ebdf300b79f04446c1df4376dc72b21d122b61	در اوج شهرت		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718450.mp3	2b22728799530cde6450a1ca258e6bb1762f1d23b0524b427abb8e9aab1f42c0	آبگوشت غلیظ		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718451.mp3	0564bde368a5df00310aa7507ec2f9c57385323eb1625dbe51ba5a7f1a17c421	خورشید دمید.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718452.mp3	1ab8d5395c61ac0a42b4d97c007a733e26a267b9d82344b1ec132b7a5d2f833e	خیر آقا!، نه بابا!		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718453.mp3	2808282dc5413a06910f98ef38d691402826d0708862ceb1ad23d1b718e099a7	از دید شوهر شیفتهاش، او خوشگلترین زن روی زمین است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718454.mp3	175a73c0c8999efd77a3de129375a1374756364dbfb52b58babe663d1ebc77a0	اختصاص دادن بودجه برای خانهسازی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718455.mp3	05b4568273da172df8825903c6a27daeedcbaca89495f8b7d28d86a1868f5a8e	خودشان است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718457.mp3	125877d0ef4a73fd6ccb387ade2b051cb32d2bed1c35a713a70f802bdea8bae0	ارتش آنان ده هزار نفره بود.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718458.mp3	0df534e8fbfa2c85a0da6c5823ecb22f5dcb065fbd8338388fee41d2471b3363	آب گل آلود رودخانه با آب سبز دریاچه می آمیزد.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718459.mp3	0084bbefb9e5106be4af2ce954f4cf9e51e8b4aca49df1c84bd24df903200987	آب دریا بخار میشود.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718460.mp3	2d655c9467ce7b65c86ba943367feee6edae039f498739e971689af83040e6eb	خواب پسر تحقق یافت.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718461.mp3	2c99ec58386912e68261be983b43a42e309826f8a6cc0f3af7f2ce78d637bf16	انتقامگیری و پاداشدهی از آن من است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718467.mp3	0bb7d74e679b73061ef04521919ac816eb1398e0a44661ec4241fef91c3df9ab	آب در جوی روان شد.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718468.mp3	1cba985e3a704c9f45d62c4197ee4e958726b66d4247177265f490afadddcb06	او هم حضور داشت.		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718469.mp3	21d7c4f9149e7b4b224a6276b2a971ced90d0f051bbfbf8df867a88eb168c540	با سرعت کیک را در فر گذاشت.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718470.mp3	1b796ec0d6cd69b46bd82505bbb0ef2d73c345e15ada12aa8413e9b75115af77	زیر لیوانی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718471.mp3	187e2c656fb323b84eac4455891c9acc427c121fd43f5c69633d94fe57028c75	از روی لجبازی از معذرت خواهی خود داری کرد.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718472.mp3	1ca37c8ce8c77fe61fe05cc948f10e521af54f74fd72b76422d94064f3f1089f	با قانون درگیر شدن		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718473.mp3	04d7cf20623a2bdd406d0384a4c5ae16373fcfaa8294e0ff63603563b658f07f	آبهای بسیار سرد شمال اقیانوس اطلس		2	1					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718474.mp3	2cb5cdb0b96b17307ad308b683b97b1deca8619fc7e70fadcff73fbeebea1de8	خانه ماندن		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718475.mp3	161d5cd31a70bd5c9b178202ba3e56fc8ee9e839efecf2cd1e0190496af1cb4c	بودن یا نبودن، مسئله این است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718487.mp3	001a24a1508baa10a489f355098c412be65e391c897ab9223ad110a2a523fec9	اورنگ الهی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718488.mp3	07daa96fb16bf61c86485b926c9b86ba30121f23f340959a25f47941b987b089	ارزش یک دلار کانادا		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718489.mp3	0ac3bbd0dfcd51aa223f069d8074d42f0dfd892ac3df76a8adcaaaafb687d9e6	خون نهفته در مدفوع		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718490.mp3	0568141f933b9cb73b835c4afe18dc630b7ee18598f1a030336cc711a5f1a7be	آب ناپاک		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718491.mp3	2932f8dfa8379e369d75f7a413ee1fc99168b78c55bb820b0068f3edee037d28	خانههای نو به تعداد زیاد در معرض فروش است.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718497.mp3	0a5acbbe5eb788549426d82e254ed132d7c6aaaca241c014723fc192bde0d1d1	خدمت رزمی		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718498.mp3	2e379aac8b7c90de636d71c93c6627ee2455a8218852db66653bbccee153952f	این نیمکت تبدیل به تختخواب میشود.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718499.mp3	269e9297c5f20b65756747b6082dfb3c0afbd034e24b0f5f2975de2b69ac9e92	اتهامات بی اساس		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718517.mp3	09febddd02e9f077eef75793bde32d3ae9b884e150fed2e94c286a3bbe12ca22	خیلی خرش میره.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718519.mp3	138266a2ef4b9af5955c600db8858ff76b9d6c1f6050c6a368cfad8a23809e78	آدم شیک پوش		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718521.mp3	0175607ef5da92c40e04d7a270cd6507632075d673b83b3d24c0b8faa9d8749c	آب خنک چشمه تشنگی ما را فرونشاند.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718522.mp3	16a148bfd2fe5223d798ec4f41c4454c0b251e9621acb185c54b913d3918c40d	از غذای چرب بدم میآید.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718523.mp3	14d8e232ead0d0da5498e79d9012b937b28c71292aa2fc069245068990c137d1	آتش به بالای پردهها زبانه میکشید.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718525.mp3	28eced1ead2fba08ac1715a7cf0c4c5bbaf07d2dac6621a4efd70c4704815152	از برادرت تقلید نکن!		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718526.mp3	1246bb9b981774cbac0b9d2c8beed9dd16057df63fa4878a0d1beba4c8f19d97	از خجلت روی خود را نشان ندادن		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718527.mp3	01c577355094d2b963c0708d9ca59eef2b74646a38e8a9286126dcf93d4b20e2	با پاهای لرزان		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718532.mp3	26bfa35ab328992d180c08eaff43d4a956f2357c6424ef8f17a69a768c954502	آبرو و شرف خود را به خطر انداختن		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718534.mp3	23973bc20af162c442240048effd60f44dd78abb0b1d67457d73e527f79c6917	با شتاب موی خود را برس میزد.		2	0					fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718540.mp3	28545a5b3a5362f626f4dd65754dfedbb3a46e1db27dddf3a2cd17d30d16f5cb	پایانی که باید از ته دل آرزو کرد		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718541.mp3	02965fc9bac73ea2be950a2ca3f13de19d8dbdc7697839481221783eeca38db8	از سرعت خود کاستن		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718542.mp3	2fd7d3cc408b1dd05e4ea912ee2ad40d82c8aaf31b118f93d2bd241cb96fe36f	ماهی را گرفتن		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718543.mp3	242e9e5d6b77a85daa7bfccd182b76c9077f01f808f0ff22e547c111fb8a7216	آب گوجهفرنگی		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24718544.mp3	12db5421c20eb4b04194ff7f8621679fb9359de9d2e89bd625429490f5bc48a4	آب و هوای خشک صحرا رشد درختان را مختل کرده است.		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726280.mp3	1f7fca1e8719000e4e7e83076e9f318f3d7c08c5cd8bb59149d69c6343e2ea7a	آتشفشانی که گدازه بیرون میداد		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726281.mp3	2eea9aba4a23ce7a85aff3d962d1c342aeb7a8b820e51fe4aa63b1b98a65dfdf	از انتقاد من آزرده نشو!		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726282.mp3	2a114873a0203154d1580f20f7ceab13d83555b5c963f3c15716cf96dc80c757	خشتک شلوارش پاره شده است.		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726283.mp3	155744c595c372b9a6419b890841ec814c3c38062506e43b2039b5b1d3dc8292	از ترس رنگش پریده بود.		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726295.mp3	1df4b6d5dd7305014f222c533bd22dacf17f6457de3647b28fc222d3147130b7	خط ناخوانای آن شاگرد حس یاس مرا برمیانگیخت.		2	0	thirties	female_feminine			fa	
01252e2548fd2726f6b14c1c8c31cf802e2bc12baa45e4c65b4ca918fd2c728604440785fa8c88752893bdf317cce8ec53268858aff36a08f0e674a45a17a13b	common_voice_fa_24726296.mp3	11c995498de3c4cd9970fd95e3515582f33b9171c1acb330b09927fcb44f9d09	ابتدا باید عدسی دوربین را تنظیم کنی.		2	0	thirties	female_feminine			fa	
